scaffold1	scaffold2	connections
18303	23859	7
26993	53936	6
3860	9087	51
7878	7879	5
48796	63531	1
58617	64503	2
44249	53317	12
18662	44720	4
69663	96043	2
35546	89284	1
72787	72788	1
14858	8409	6
25939	6164	3
21545	23988	1
2537	45559	1
10229	47172	2
30237	35755	51
14621	48199	6
3538	43425	11
32891	4420	1
24909	5826	5
5125	5126	18
40143	71465	4
57153	62115	2
2202	5731	1
68709	68991	1
69408	79011	1
202	33460	1
23549	50170	1
13291	555	3
33596	35256	4
89315	91212	4
55255	63603	5
606	83234	3
39430	52191	1
65849	95044	4
43658	48495	1
27546	46581	1
2044	2045	10
27320	45924	80
66768	74542	1
28303	29312	7
71120	88324	2
59443	59444	2
10065	8097	3
15132	2691	18
20	40413	4
16729	36820	12
26727	63099	16
16338	38875	24
11690	20924	23
1563	8638	22
17301	73012	3
17326	51236	8
76580	76581	2
12393	4297	4
25030	28462	3
22629	66658	1
21186	39555	1
21441	28006	4
6922	8302	4
1391	1813	7
14650	7767	1
32544	55668	1
58232	70483	1
60905	6709	1
54944	60195	2
17628	5173	3
17738	7889	21
6692	6693	7
2901	52605	1
1448	17283	1
23374	7663	19
61763	61764	1
29598	4938	16
29	651	3
58657	87214	7
40464	49986	1
20613	31980	50
19652	19989	5
14533	44005	3
38671	57017	1
53596	9680	1
1839	54623	7
71828	95652	1
77954	82986	1
55994	61993	7
10464	16085	8
74847	80686	4
186	6698	1
10307	52121	3
2965	32286	9
15384	8579	29
20373	48249	7
18523	18524	9
77269	79902	1
13479	45109	3
42426	7822	11
68363	87902	1
11781	30757	9
88176	91471	2
21253	89972	4
27167	42230	3
13700	13701	7
79066	82318	1
66169	92087	1
14541	47515	4
42963	44860	9
3591	8418	5
10415	10848	3
30664	35708	1
21695	24590	3
14357	39245	50
12516	22366	10
16717	17713	5
1397	16571	3
22904	44057	9
79251	88880	4
71134	83122	3
446	9314	7
78515	84337	2
44009	51451	4
36121	41515	26
10535	15592	9
19169	29059	39
20768	76976	4
38103	52299	7
71017	72908	1
34029	57316	1
44578	55158	6
23081	36273	7
68976	80495	3
25040	39136	15
16417	16418	10
37494	43220	5
23542	50700	69
37895	39259	4
4158	46780	1
28961	32160	1
5406	5407	221
280	3766	1
13465	29019	12
73523	82129	2
38966	38967	6
77044	87238	4
1219	15358	3
4242	4242	4
10287	321	14
1163	12440	4
88737	89871	2
10053	7722	5
18986	49634	16
23515	8880	18
10192	10406	136
63759	64268	3
10168	15351	18
8278	887	33
2527	9431	62
48762	8767	1
47851	52108	1
40569	40570	2
10751	1933	38
10642	15560	56
17184	653	3
47988	68341	4
35827	61072	3
22707	533	19
31404	38337	1
65726	78320	1
39235	9173	6
58831	70945	2
49646	64025	1
30475	9403	7
25952	32854	3
2558	32258	4
17424	24354	111
30115	41242	4
25988	41523	1
19493	38	6
9385	9386	144
51872	57176	8
16773	8403	9
15767	8197	1
11243	34502	7
2942	87663	1
52372	8507	5
31237	5838	14
16351	29541	16
44653	49497	5
15040	30766	2
15322	23658	55
81369	85920	3
50811	61062	1
25262	40310	6
82151	87684	2
11534	11535	16
8395	8396	7
45293	47215	2
21074	34697	4
26030	26607	3
15993	5345	9
3476	3477	2
53813	68740	3
26408	3402	1
58741	62333	9
17025	25101	30
7665	8083	14
12738	31180	6
4005	659	2
74926	87329	1
58567	79364	1
2217	275	19
61777	70369	6
36295	40446	12
11028	1991	7
29200	58503	1
10811	10812	25
22281	35159	2
59903	82287	2
3685	8610	14
15955	58091	8
60996	78368	1
14905	39940	8
12567	24786	143
58433	67396	1
24563	34458	158
10642	21168	1
12951	16524	18
41664	63086	6
56416	59483	43
37416	52472	3
44209	69850	1
233	2835	4
52136	85193	1
21060	8316	1
2369	6922	3
14113	31527	53
44756	44982	55
72649	7561	1
15573	25036	6
78293	83470	1
67032	71085	1
37896	6386	7
58323	58959	6
31875	44291	2
47653	7871	4
12695	3070	1
10896	2464	17
23657	40738	1
28859	28860	1
40044	42079	2
22508	6285	1
84434	85974	3
53605	53606	5
10086	16534	85
34631	68753	3
1422	20334	8
16532	8336	16
17768	2910	11
31050	32904	4
1532	65492	6
32068	69280	4
28506	29147	5
47620	50609	1
59476	84903	1
63260	75877	1
2688	8863	106
36978	65184	2
17505	8279	16
22561	25803	5
79230	93074	1
82843	92553	1
14375	18547	58
410	42618	1
29089	53950	5
10639	6295	1
1012	15136	1
79535	81397	3
11185	55845	1
33519	3803	2
83360	86083	2
24697	60276	1
361	3680	17
3474	5233	1
31379	57282	2
43921	53299	9
19443	3823	6
32799	8252	33
70838	90618	1
27385	50867	2
40068	7127	10
58776	67154	3
10538	5121	10
13961	36635	1
20987	33128	7
292	293	38
24030	44907	2
12199	64885	3
19332	49839	8
30519	3435	43
16711	28317	1
2925	50170	66
27362	970	10
42914	65326	56
3393	4206	2
56083	5908	4
10501	10502	112
67425	71782	3
21649	328	7
13058	21587	5
11883	4586	17
12780	19760	5
88588	90258	4
50442	86372	2
39956	39957	1
37081	61399	7
29294	34330	3
18298	44769	1
51646	62786	10
11908	5649	25
14423	19795	3
36450	39575	135
59115	65152	2
82180	89249	7
3173	3603	8
33489	56579	3
30451	5132	1
24266	68786	61
46841	54453	2
11273	49478	6
24527	70	1
21903	22066	2
13126	15311	3
36721	63793	3
30603	36612	6
56278	6125	5
23757	39533	14
34967	54008	4
10898	15496	54
20988	22401	3
1834	9933	5
88726	92806	2
2720	7731	9
21701	678	2
12321	27503	1
55373	57241	3
12544	24931	5
17515	17516	7
89287	93107	2
17215	3832	1
54854	80820	1
10006	19934	2
72691	78049	1
662	663	87
186	33151	1
48743	93392	1
24373	38057	1
15763	28399	19
15125	17238	7
62092	68730	2
12911	66736	1
13298	46946	3
18379	21813	11
18544	2161	1
27276	6109	1
40448	46589	1
12230	54510	10
10524	1283	1
71955	71956	3
18575	26283	10
3252	3253	9
22352	23035	1
76125	84898	1
32710	37839	49
87838	92801	2
29908	5984	1
52775	52776	4
2569	27664	2
51640	8866	1
11461	8030	35
27931	31211	9
73811	78996	2
90621	93835	5
34757	34758	2
53102	76561	1
1058	17163	22
11153	19553	6
61631	77687	1
72240	75722	1
3008	50453	2
28333	31051	1
19570	7061	3
22349	6926	13
4514	4923	2
14583	44471	22
27753	9398	7
19097	34777	1
38136	69789	1
30974	37547	5
13408	30188	3
36480	9523	1
1323	6135	1
43286	6841	3
47836	54763	1
20985	4533	93
68732	86353	1
71480	73080	1
47333	6090	23
11792	31523	9
4269	4270	22
28871	6010	5
10229	52194	4
26362	34668	5
37897	94426	1
86532	87755	1
44024	55560	2
41601	49496	2
33922	36090	4
90634	92092	3
14214	54179	1
87058	90528	2
14484	38616	11
12028	9961	18
54377	76848	2
86044	86308	2
19570	7863	1
36965	51488	1
10712	13405	4
15192	15193	70
25975	45945	2
155	41318	114
62008	7237	22
17011	19912	6
26102	72576	1
10490	33359	2
15286	61777	1
36600	36601	1
15192	32608	59
14459	66570	3
25061	36777	1
16543	39104	3
42925	62025	5
62856	62857	8
15385	15386	7
78202	81827	2
43160	64331	38
534	9981	8
23590	7353	113
21555	25347	1
1631	37034	2
13671	31523	2
2201	2990	2
16237	35882	4
11423	24509	42
17351	28004	2
18954	22884	1
14556	30564	29
69704	69960	1
33620	39203	61
11089	45588	49
76071	81096	1
14060	30148	31
4890	5199	11
45173	72743	3
36525	45004	2
7182	9026	2
10320	13715	11
11233	60135	3
72264	79211	1
65972	71977	1
18816	32564	5
35116	47417	1
12199	1784	1
13094	18758	1
64916	68492	1
43372	43373	5
54436	54437	3
39401	61979	3
72448	76690	2
6609	6610	4
11979	20290	12
34615	4767	1
2216	2217	6
3556	6110	10
18321	24634	3
14105	27541	8
76165	90930	2
46314	8606	68
6029	6120	40
12235	12830	2
54434	67374	4
22513	63582	2
51611	5422	4
74491	92082	3
60564	94660	3
32552	39341	1
15166	16161	9
21479	913	1
25923	50998	8
22422	50801	1
47473	53463	10
12201	38883	1
31149	68603	2
23266	518	23
18453	51899	7
43935	51049	3
49325	90348	2
40865	42465	5
1909	551	92
43077	6460	10
31806	37504	2
15400	26991	1
10937	35660	2
71668	80896	3
23946	44457	1
71895	73863	1
14354	1798	4
5312	9734	137
42508	42509	8
50653	84902	3
73960	76719	2
14049	18617	5
24236	55336	8
202	4909	25
14623	9050	87
76725	81745	1
31045	41206	1
12072	12837	44
16189	47128	2
77415	85252	4
7982	9979	9
5207	5208	3
13311	4775	2
41910	49013	13
23691	6758	7
21600	3799	10
38697	60226	2
73380	86076	2
44617	53317	10
10474	4790	7
15401	30453	31
14203	4735	26
16211	21435	5
37888	62952	2
19590	5778	22
16955	57307	4
67735	87344	2
43544	43545	2
13140	18838	27
16380	61622	1
65440	83027	3
1105	27185	24
85644	88814	1
30625	37313	1
80314	82436	1
16050	58673	9
12490	1281	9
23375	35035	1
10864	35062	4
81017	87048	2
30303	6496	7
19516	44067	36
64871	6876	39
3957	9951	1
10826	53744	1
33640	61292	38
6797	7041	6
10949	31787	1
68313	74646	2
3457	7572	139
41247	4904	1
11441	411	5
13170	9736	1
7533	7534	9
41963	65568	3
29602	5194	10
2095	2751	7
22255	53985	58
16824	5369	43
26991	38399	3
8054	8055	18
28190	52698	1
15165	16813	82
10334	71664	3
39574	52796	1
10505	1151	10
11859	14221	16
69951	80468	1
74753	87459	1
71881	83380	2
36216	50933	6
33227	34013	1
10571	10816	30
36324	46750	1
35589	52568	2
32799	66667	99
1576	88	1
23645	9798	8
15347	7256	15
90327	94180	3
44617	46630	15
18237	31075	1
19561	26521	2
83679	86143	1
26080	29062	2
51484	86583	2
22754	26189	1
55239	73184	6
17789	21473	7
20203	6039	20
62319	74435	1
155	29576	114
14214	1466	15
32546	9604	1
10598	19710	1
44771	48015	1
33662	428	8
7350	9789	11
1110	22137	1
15826	9411	9
76187	84131	1
87316	95090	1
77804	79486	2
23748	7663	1
58396	82097	1
58749	68238	1
34450	59125	1
13897	48420	1
54909	54910	6
40459	54611	11
16381	32279	2
15134	41054	1
9421	9422	7
37712	39390	12
77252	85604	2
35262	4820	6
26068	35959	2
14034	6757	20
23253	44198	8
24443	2906	2
46726	620	19
13058	869	6
25878	546	40
14179	28581	1
37736	73113	2
17417	37349	11
4735	5165	4
10814	12399	169
10873	28293	30
31106	9715	7
31391	52706	8
64944	83338	2
12006	16058	3
29957	38891	8
14566	1689	1
3967	4897	10
33219	3331	5
49561	51345	9
58744	65809	2
19749	34695	4
2334	87	76
66851	71057	7
37133	41304	1
12059	5147	2
16754	52446	115
45897	45898	3
4096	4097	1
24052	3840	6
16794	27081	149
20988	20989	2
19461	20548	6
72428	75554	1
4428	67664	2
40097	6671	3
12145	25714	20
438	7750	3
1672	3557	1
45330	51708	2
14172	30921	4
72457	86386	3
27624	51834	4
38376	7615	3
27653	40655	12
35716	64528	4
32055	6248	3
89625	93248	1
74389	79143	1
18593	44501	1
33640	68995	7
19570	31527	9
81525	83775	3
2694	45656	3
16527	38434	1
32343	34673	50
17819	45610	4
2643	30	1
10684	718	3
11364	1932	9
20119	90040	1
12158	12479	5
58821	6558	13
32018	97200	12
64741	77092	1
43905	47089	11
24918	28417	2
22859	39477	2
5837	6870	12
4497	6568	11
79160	81237	2
38923	641	1
17298	41064	1
1394	22038	14
76560	93373	2
89064	89580	3
1288	21448	5
10516	12170	6
47637	47638	6
23413	32985	2
1050	21343	3
14458	49134	1
12927	13275	3
57449	61882	3
14271	6037	2
1840	39448	1
20166	22980	8
3001	7629	1
5712	593	33
30014	34877	7
53581	82046	1
94790	96401	2
74060	85825	1
16148	27510	2
773	8563	1
44141	53848	88
4723	703	13
51987	62570	1
13400	14183	7
48742	50694	7
19663	23066	65
89083	94171	1
20894	40820	1
59961	63073	5
36279	45257	1
21090	312	1
6762	7607	1
7952	9249	41
21926	51657	1
62981	66790	57
26850	75401	3
14682	4794	9
10365	14711	1
10622	32857	5
25696	47597	4
24151	35882	6
17513	8987	1
34554	62538	5
89954	90638	4
74949	82929	3
12758	50257	2
17397	45687	6
27715	44862	1
91020	91021	1
9320	9748	4
10329	87703	4
1050	35292	5
20385	25140	90
70512	74580	1
30870	30871	6
52454	53583	1
44216	97062	2
10777	19859	1
31556	31557	4
26072	32683	7
76106	81578	2
43784	63763	10
1050	38710	3
11394	22232	3
68332	73985	2
21901	45222	1
13449	32528	2
69047	69999	1
1685	38897	9
10826	22452	1
14536	22923	14
25303	86388	3
77775	77892	1
34027	38748	1
43965	47521	5
61820	85955	3
42503	59649	14
16301	21800	1
21104	4916	4
20793	31151	16
40029	42452	8
15026	2382	7
21609	5240	6
34814	66057	1
11096	29546	4
19306	25405	5
85661	86492	1
70186	76538	1
50835	51404	3
31917	31918	9
17132	25633	3
28399	7629	3
57029	66667	4
3295	8197	5
14146	9890	69
61879	64406	1
27896	34557	4
27539	27540	7
34283	9521	1
20946	3481	7
53260	54030	1
18106	32150	7
63368	92900	1
31833	48504	13
50194	55279	3
68975	83052	1
25985	9434	38
44559	78760	2
32143	45927	6
13136	15871	2
94285	95451	2
20812	25006	9
11686	23349	2
1597	5257	11
13757	321	4
91616	94477	2
1812	90635	1
39316	39721	22
16653	23766	2
89379	91910	1
41182	9555	13
20745	70211	3
77346	85063	1
22888	45399	20
88973	96279	2
1069	44451	3
42619	65144	1
33644	60716	1
81252	87878	1
11270	2786	6
24308	31513	4
19301	23842	1
24135	423	8
17063	28107	2
2023	2792	126
10186	20327	7
67562	76066	2
66306	79391	1
71521	76449	6
30503	3758	5
64571	68200	3
4962	5952	80
50323	55872	2
21341	2758	8
17858	21529	12
24116	62242	1
230	8169	14
58358	66645	1
81383	86499	2
30771	9353	5
41005	6370	1
29564	8745	2
89045	93098	1
45087	7835	2
56721	88754	11
1259	28124	2
20058	8745	1
12333	968	3
5612	9152	15
71038	77002	2
40200	71350	1
17388	35965	7
35624	44162	5
94407	95943	3
31568	33306	4
20564	25496	5
82244	83463	2
5859	5860	11
1602	2880	15
29583	83598	5
52873	66742	3
27118	53301	1
11393	12181	8
43920	5750	1
3860	3861	60
74855	84425	1
11379	49325	4
29899	47198	4
29066	42641	6
2929	662	11
20242	28891	77
13058	1336	3
27709	7712	7
14419	23041	7
51518	65004	1
32186	46924	1
5813	8010	84
3797	3842	75
13681	32237	1
19623	36089	2
10668	70852	1
44619	48721	3
69448	71231	4
10117	28102	1
13489	4976	1
2461	36061	11
52669	64572	3
1908	3847	1
18281	6614	99
11360	18862	23
2432	24415	9
23831	49750	1
16051	49274	7
21125	48034	7
16935	23719	3
70379	75264	3
54357	62367	1
10229	478	8
14830	14831	2
17326	23751	1
19715	86381	1
76151	79135	1
13735	39059	2
28294	3572	9
58663	87045	3
74011	75521	3
19447	5084	23
17511	19388	22
4172	61392	2
23742	26388	16
27847	44374	6
1475	62999	1
10172	37971	4
17775	718	2
73214	73215	2
42042	72552	1
26276	34461	5
4487	52399	11
24199	29152	4
54102	63426	7
14482	7091	61
67843	69293	4
21709	43694	3
46960	70940	61
25290	51807	1
4398	44757	1
43133	61298	7
3761	51689	4
18399	30995	23
27798	30930	61
5318	8623	11
11958	5924	3
47532	61179	3
90057	93334	2
35696	46512	1
12160	18603	8
72144	78385	2
23637	57500	5
25260	8564	4
1900	38122	2
17204	4741	15
12606	13172	5
56118	56119	3
19985	7819	10
42630	61829	4
3268	3790	1
49061	65190	2
19732	36149	5
376	53040	3
26589	41897	3
18752	4597	25
10005	59955	2
14879	17990	2
25750	8066	14
19656	52325	2
28733	29765	1
62028	73013	1
45625	56786	3
48806	50205	85
2460	2461	1
28205	55954	1
80245	84283	1
1471	31719	79
22443	30071	87
2271	4844	53
79262	81437	2
20637	34848	2
54357	54358	1
15665	54193	1
19609	30372	10
221	993	11
29438	63715	7
14666	5147	4
15379	48294	2
27204	29651	9
24319	833	1
20861	5005	2
71996	84615	1
12551	1791	36
19112	35746	3
23124	9973	8
16198	39652	1
13968	15037	12
28106	67940	2
25519	43695	6
18141	29304	1
10260	31791	7
38866	62532	10
16626	25442	1
13403	13404	14
29045	31079	72
27929	58440	1
12998	7034	2
13964	6757	3
40094	57045	6
2936	904	51
16447	5081	2
34842	8618	4
23331	36498	108
63151	81753	2
60851	83399	1
85191	85561	1
36418	36856	1
18177	24950	13
44249	75266	1
4295	8904	5
17532	44185	6
27922	2958	19
45395	52255	4
67983	81069	2
23306	40208	1
71392	75525	2
21548	25355	2
11840	47640	5
32619	40744	2
70133	84151	6
35626	6479	16
26692	27890	1
14436	23469	182
14801	19806	5
16049	3922	4
89576	90139	3
11464	3766	1
28057	45877	1
27306	39617	6
13513	20015	4
89607	93575	1
11998	26344	6
29565	40694	1
40189	56539	6
77117	82762	1
35595	47555	2
18277	47312	4
18910	35310	8
24911	37230	1
12820	3523	16
16162	86339	7
37599	37600	9
21688	5305	1
29036	51183	1
2536	38506	46
3255	8745	3
6546	9379	14
24978	53592	2
44186	51547	4
10583	47450	11
8528	93	5
29008	57180	3
16604	2225	2
16355	6054	36
41300	50538	2
20222	20223	9
10894	53093	2
5283	8255	5
19722	19723	1
30369	9723	9
19158	31908	1
23772	609	1
11024	42071	5
5999	6000	6
63882	66473	37
2288	4866	3
29828	66679	1
38267	50683	5
21563	31902	7
57309	59209	132
1352	357	1
19936	2991	1
83362	87160	1
30432	9032	1
25497	4676	77
8980	8981	5
79444	86084	2
10399	17611	15
2054	58864	8
43025	5500	6
16666	33845	65
55565	8404	21
34802	52379	1
31088	35170	51
73436	74147	5
46424	63636	3
39604	9474	1
71800	85667	2
7495	8429	41
16778	7934	2
3048	3049	8
14547	5169	109
14778	21052	6
11352	23189	21
36880	53051	1
21846	327	12
23785	40010	2
65236	92424	1
33922	41271	2
31597	41169	9
20442	23784	15
89481	93151	3
50075	7661	2
54764	9259	1
5298	8472	16
15049	718	7
13058	24908	2
76523	85807	3
20416	7740	5
17221	673	2
21813	9669	3
67881	69129	1
22492	22493	2
97128	97173	6
11373	16762	33
27668	31754	19
88044	91383	2
63184	6622	1
27243	38545	62
1749	376	5
25277	6917	24
19158	30758	2
14266	24083	1
225	3266	174
33639	33640	52
24426	63596	35
1111	651	12
21431	49922	3
2368	41053	1
27003	29222	1
29752	30063	153
36500	40946	14
21138	21139	5
23055	7807	4
18151	51052	4
16199	39	8
80805	82865	1
47215	64204	1
5295	5296	4
20540	5070	7
72915	73689	3
2719	29060	2
24207	74686	1
32704	53214	10
14423	31264	6
76854	77652	2
41103	51910	8
26012	26013	8
66615	70995	8
50205	52785	82
76985	82262	2
30120	30121	3
34247	725	3
446	8967	8
69500	83181	2
3362	6745	1
10980	12938	21
36603	85761	2
15416	37244	3
27921	64464	2
48144	56203	8
13101	14460	1
11273	4839	11
42246	57136	8
10939	14390	16
42327	56228	4
13808	21659	9
12199	1895	1
50633	54496	20
63406	75964	3
74175	75299	2
38875	54264	68
14851	17862	2
27207	3128	34
23909	24674	14
14274	23081	18
55263	67217	12
16097	2684	7
90987	91202	4
51639	74688	1
29950	30823	67
43005	7013	2
44953	6648	12
11790	53874	1
2475	44028	12
22287	23682	9
30232	30233	67
1046	13678	66
11517	57783	5
25899	46373	1
35094	81286	1
85627	95262	2
69422	86240	6
41422	82601	1
589	590	6
15696	9727	16
55496	62811	7
75588	9815	22
191	689	1
18717	95769	1
37729	52164	2
23703	27035	1
18031	18032	33
11978	7009	19
24646	59324	1
16085	29777	1
46541	52647	1
17748	47391	4
37043	50129	63
53666	77875	2
46460	52526	2
73777	74404	1
22264	30224	1
10826	8446	1
15218	22344	9
84536	84537	2
36280	42112	1
1122	25432	4
41209	54120	10
90635	92083	1
11887	40439	2
8019	8020	10
21496	5731	14
12215	50655	5
21775	27380	24
39064	39065	7
29402	38635	1
10824	11609	13
2134	7495	1
64832	91208	2
15796	54130	2
42541	45652	6
10512	34593	1
68568	77078	1
11786	7248	51
11515	35036	4
31010	9301	2
21569	65671	2
13312	35639	81
41552	6761	8
2407	94485	5
51521	55292	5
17328	2879	1
37099	61179	2
44755	54975	2
19393	3548	11
17065	7669	12
13464	13856	1
32846	44318	4
41483	51226	2
24115	3220	2
1878	49325	6
12798	5517	19
14114	7553	19
11239	22023	3
17320	716	1
57176	63347	7
52141	52142	1
72802	82122	3
22869	54994	5
12884	24118	5
12110	9007	55
16426	35666	4
11549	2783	1
32826	38651	49
26864	32467	1
24017	6044	7
71540	72901	3
37324	56276	3
64185	82181	3
40701	9132	2
60991	65161	1
80375	91168	4
48138	5562	1
42895	6541	15
6922	7786	1
45048	65144	2
