scaffold1	scaffold2	connections
17915	2899	1
1235	41092	5
4526	5664	1
17826	26205	1
13856	21852	1
1454	23544	1
24549	46141	5
10921	23933	1
39573	7683	2
14759	6566	7
13518	30038	8
2386	29035	1
28334	37865	4
14151	5595	1
15310	62267	1
24746	57865	3
1180	3088	16
30047	30048	3
13474	25959	4
10509	2004	1
6117	93405	1
19702	55517	1
52472	52473	1
13369	6143	1
11047	149	1
28506	3685	2
42527	9848	1
16453	31048	8
35798	44974	1
20591	28699	1
15279	9100	1
13857	6336	12
19617	37273	5
14503	14542	7
56477	64015	2
21726	28188	5
14390	974	1
51117	55048	1
22839	34228	3
36499	44652	1
62672	75068	1
2312	52071	8
20804	50832	1
45054	7661	2
35594	62224	1
12021	20367	3
25181	34372	2
24666	52596	1
1651	1887	7
12826	6392	3
2239	27360	4
15499	4638	1
19931	3331	3
12713	8659	2
23460	23914	5
30157	33266	5
19445	25339	4
21114	53180	1
24220	44251	1
51161	51676	2
11572	36757	1
16039	54957	1
1554	281	1
2154	6833	8
289	42631	1
23904	50832	8
21483	41700	1
11361	16006	7
16215	22956	1
32472	4150	1
428	729	13
38066	64087	1
26077	52251	1
11982	26233	1
19098	2079	1
30413	51022	1
2643	29817	8
16583	5147	2
34026	43040	2
24146	52938	1
39221	7667	6
30847	4510	4
40391	43793	2
29721	7132	6
36420	37248	1
10386	12255	8
21105	7816	10
45566	45567	1
16233	2333	1
21912	36037	5
13678	43418	1
10781	3943	1
24259	8952	1
45268	50749	3
39188	49664	3
12176	12177	4
48613	49345	1
1844	2783	1
13515	13725	1
24013	4151	1
18132	3301	1
39328	39329	1
11590	4642	1
302	31028	1
13818	19426	11
14120	6023	1
18015	3622	5
6786	980	2
2478	30351	1
22572	46513	1
19685	19686	16
15177	58957	1
25903	32108	1
11987	4050	1
39551	39873	1
19981	7624	2
35005	51555	1
43897	48696	4
11573	25034	2
1050	41912	3
25779	45161	2
10669	8132	1
6342	7963	2
29207	30350	10
18602	7344	5
2685	34797	1
48870	55110	2
26138	31082	1
16237	16238	7
19517	35566	3
41338	44173	2
47270	5563	1
1363	40906	1
45873	48706	1
29641	7651	1
10620	48032	1
12694	27415	1
802	9201	10
17827	21598	1
19135	33323	1
16786	37675	1
12461	24964	2
25297	45873	1
1187	5532	21
14347	19905	7
14904	219	1
2645	31936	1
20962	49111	6
19477	22447	5
3302	34557	1
3331	56005	1
37716	74	1
17491	9036	8
1401	8591	9
12263	4428	5
52349	9849	2
1322	27087	1
39508	446	1
1464	25447	1
27035	7629	1
26198	26919	1
15330	22067	1
16443	42257	1
16785	32988	2
33659	42755	2
41588	53488	2
33250	3870	1
28588	39853	2
1361	5437	1
46928	50940	1
14425	21899	17
10247	414	1
17574	9946	35
7489	8267	3
17687	29246	4
20098	3925	2
14157	34860	4
39440	41101	1
32269	34895	3
25971	4829	1
5753	9796	1
22450	32965	2
3531	40237	2
17233	4663	2
2280	25756	3
10343	2034	1
38600	42752	1
38255	51238	2
5368	5373	1
22988	4724	2
2397	27415	1
27988	55126	1
16795	2649	1
28035	44922	4
11770	8089	1
10168	754	1
17123	31296	5
42148	55417	1
440	9063	1
22223	34210	1
32374	44013	3
2483	934	34
1896	3119	1
16010	16011	4
40595	4622	1
20358	5442	12
40916	42772	1
8368	8369	15
2488	897	1
2913	48808	1
23979	44195	8
41144	45383	2
22182	7655	2
15021	2171	1
15531	7807	1
11373	6120	6
20220	20610	3
299	344	2
21755	9028	1
18498	37545	3
37169	9169	1
23725	48291	2
23925	30341	4
1597	2881	3
16670	28314	1
1704	4514	1
14281	59255	1
11408	24045	1
10945	12016	1
12359	15444	1
5566	9939	3
34028	35236	2
10280	2309	1
16443	38819	8
17319	2571	1
1552	16734	1
27012	7754	1
16670	9939	1
32485	8372	1
53781	60822	1
4112	5987	11
4070	8253	1
19060	36196	2
13415	9062	1
11245	538	1
25487	25488	1
5957	8861	10
43779	7545	4
32301	57287	8
15151	30489	4
23733	30222	1
14608	2163	1
23179	53538	1
10879	32075	1
30123	35530	1
345	3863	1
55141	60946	1
13963	39801	4
10516	56352	2
4194	6311	1
1905	8947	2
2836	6191	1
1288	1422	1
34162	36288	2
27956	33613	1
8132	9280	1
2719	8043	1
1021	4887	2
26564	9013	3
36880	48	1
22249	4736	2
23652	5673	2
299	9197	4
26396	63984	1
14012	33051	1
20869	88	2
21194	7163	1
43804	57301	2
12383	7912	1
46067	78592	1
23729	45969	1
26854	42524	1
21672	598	1
22188	32308	10
10799	446	1
17570	6678	8
39	6358	1
21383	23281	4
25504	9862	1
1227	93409	1
13249	15025	1
14271	3795	26
11850	7938	1
26603	35116	1
13248	15351	3
15282	17505	5
4711	7277	15
16491	8623	1
23911	25548	2
32999	6287	1
399	9181	14
246	30133	1
2569	2571	6
19696	3314	6
22294	23375	1
21661	64146	1
2053	4862	3
2396	27415	20
13427	24312	1
21627	33585	11
33393	42648	1
7934	9968	1
26911	87	1
15745	28341	1
1586	54036	1
2430	357	48
35907	39711	1
42341	47463	2
13399	5891	1
15374	4831	1
5322	9570	5
5514	7334	5
50733	63278	1
15578	24078	1
27386	54325	1
18181	47330	1
10082	40164	1
17838	6840	1
1549	3411	1
1709	6135	1
16773	32038	3
21555	39138	1
27391	4241	1
25115	54105	2
16581	22112	1
5433	9783	7
2371	45516	1
38597	56396	5
37838	4467	11
24974	7938	1
53239	58536	6
16627	18916	1
3517	39096	1
11073	57756	1
14632	20133	19
32139	32140	1
49801	644	1
10887	28785	3
23216	3170	1
2231	440	1
2679	9868	13
38473	53307	1
2131	7600	12
23475	5006	5
11185	1384	2
10825	16290	5
12199	4049	1
36248	5506	1
20113	23800	1
15042	44031	8
15027	35914	3
25860	9977	1
11180	8310	1
1896	25936	2
13456	7326	7
23556	23557	7
37285	38165	1
19219	9529	1
15063	39982	2
22766	6685	1
1299	7327	8
27091	7207	1
17339	8259	8
3963	4264	1
21259	23867	1
2664	5544	1
18887	3201	3
10571	6079	1
233	3126	59
49597	55635	4
17696	28896	3
23095	6135	2
30809	49326	3
26593	42004	1
10172	48165	1
11516	25035	1
56843	59580	1
17252	47417	1
34903	37084	1
13066	20338	2
10514	20063	23
7496	9090	1
14523	63274	1
12463	2087	1
4533	5018	1
47671	51246	1
2616	39864	1
23708	4193	1
26011	3839	1
1926	43396	1
1361	2858	3
13170	943	1
216	3688	83
36491	41353	1
9139	9504	1
126	4719	1
29688	41178	1
14179	554	1
17014	87137	1
14171	34170	1
2646	43219	1
7596	7597	40
13523	21042	13
12641	28088	1
4393	4394	10
10528	3667	21
10343	33802	7
17443	41303	1
13926	2384	1
11554	13644	1
3301	3535	4
43162	43210	1
11135	49055	1
19665	39975	6
15916	3231	1
27597	37749	1
32521	5051	1
11121	48785	1
48733	48734	1
31967	47347	1
25253	25254	3
16378	40686	7
24527	3055	9
15908	3910	10
14468	5425	5
12491	12492	22
15281	16965	17
33537	47823	2
15081	3488	2
38435	6799	1
49842	67218	1
11042	1293	2
3617	6050	2
23692	5273	1
19808	5036	9
13275	1601	1
14609	37568	1
12224	2493	2
11317	6788	1
31527	7632	1
4500	7585	3
11594	23104	1
35880	61216	2
29846	59029	1
35558	49141	9
11135	3150	2
22028	39960	9
64876	7795	1
35720	5052	3
4663	63206	1
16809	34667	1
22697	9087	1
17564	36485	19
3331	9973	1
9354	9515	2
51100	8448	1
2978	6520	1
15827	5562	5
42798	42799	1
1012	8966	2
10022	17721	5
3533	7120	1
18289	20832	5
11480	811	7
14759	877	1
23016	26785	2
12334	21060	1
14212	522	2
24679	6822	1
10390	17093	5
24304	49075	5
12499	14337	3
38061	40838	3
13478	6720	1
23919	24750	2
12537	38302	1
1190	5142	2
23515	977	1
25883	5133	1
11132	7002	16
64062	68699	1
1309	2470	83
1773	34802	9
14521	28728	2
11327	9009	1
1868	9172	4
13649	24259	3
3362	35576	1
21273	26678	1
19295	4479	1
4872	4873	4
58988	6449	1
11281	20877	4
25923	28423	1
1109	6999	1
30613	64930	1
45936	6033	1
45470	51928	1
1452	36597	1
15513	28434	1
150	199	1
4046	7248	5
31008	51142	1
87112	9724	1
18138	24426	1
32502	32503	1
2504	47712	1
4097	56511	1
23783	25144	15
40561	9547	1
36624	920	5
20726	38370	2
12814	44971	2
48109	62742	2
20690	26381	1
10366	46468	1
21453	48093	4
10437	11099	1
37522	44757	5
42306	42307	2
6163	8271	9
10365	1953	1
37140	50258	1
10642	6566	28
60866	62911	1
1659	6159	1
15568	17644	7
38756	42707	2
27048	40287	15
46595	65606	2
35896	37233	1
62098	788	2
21973	31144	1
30230	37075	1
14369	28763	1
25680	31403	1
18412	37134	2
13747	4439	1
2900	4876	1
36452	40519	1
58612	64189	2
4047	8718	2
11696	12936	1
10621	4227	4
40603	7099	1
5173	5901	1
11859	3427	1
29897	43439	8
3164	4606	1
32913	47861	1
3082	3316	5
1409	5375	1
16637	33375	1
5562	9932	1
10617	21747	1
10246	30617	2
42534	62123	2
18798	31299	2
22234	24108	1
11998	4114	3
1502	37453	13
18195	3839	5
48173	54468	1
14262	3965	1
10442	12133	12
26977	37727	2
35919	44723	1
41854	6799	1
18327	9666	3
24677	5979	7
4567	4569	33
60215	62066	1
13400	9890	1
44291	60265	1
31034	43919	6
31092	34358	1
55572	66461	1
17152	17153	33
40842	46721	3
17680	35	1
22973	37674	1
41981	41982	1
2750	2751	25
1511	1950	46
25729	37574	1
7539	7540	7
12358	641	3
13540	1805	1
16435	20471	9
35852	39775	1
34782	6817	1
16228	24336	4
40420	55323	1
6296	8951	9
28743	5238	3
26517	3469	1
1528	8227	7
13692	14695	1
14836	15647	16
47923	53046	1
1046	35159	1
15239	38000	13
19678	29907	1
33587	41148	2
39620	41271	2
38370	43962	5
17602	35404	2
1018	60173	1
16959	16960	4
110	50116	1
8671	88	1
59085	62582	1
25141	8355	4
1740	68122	1
18596	59959	2
29390	375	1
13390	8232	1
16331	24432	11
11761	56692	2
12856	24798	1
10368	4780	36
20052	32722	5
55081	59868	2
16134	7023	3
53110	53111	4
3392	41974	1
56176	7330	3
655	8207	4
14839	23934	24
4995	897	1
51680	61315	1
17836	8127	12
2939	5578	1
12141	8560	1
23106	36799	7
12409	16664	1
1818	35283	2
29110	55242	3
11981	4987	1
11378	4518	1
14855	290	1
24633	37171	2
10337	32293	1
11703	9987	30
24353	24644	1
24158	34362	1
23870	3553	1
1685	17094	1
25457	708	11
22082	47265	3
20573	35465	18
1832	5880	1
19211	32137	1
50913	62904	1
33684	34463	2
36126	49704	1
3912	4854	1
12124	19158	1
28595	28966	1
1278	8775	1
15498	32826	1
7156	7519	12
25437	7154	1
3953	7703	18
6054	6055	42
504	547	5
13448	4697	14
25864	44350	1
3324	7943	1
22992	2889	1
17188	18496	2
10870	3691	123
34610	37387	1
31641	39702	1
28897	42248	4
13751	17873	7
46231	62165	2
57981	57982	1
31951	7286	4
21994	7848	1
20864	48664	2
26159	4585	1
30453	943	1
10053	16012	1
11559	11560	1
17321	56078	1
26416	40966	1
19250	27122	2
49750	6684	1
3045	48086	6
204	4986	15
15141	2898	1
10050	6160	18
15132	5754	5
28319	41763	1
28996	7052	2
16525	50693	4
2344	30219	1
1180	2057	3
2713	51903	1
1734	29817	11
299	926	1
23496	62961	2
16041	47850	1
27189	33436	2
16309	8413	1
12965	18504	7
12758	24528	1
1909	6989	31
22697	27243	2
5375	5977	1
15823	23470	4
34053	34054	5
13185	41720	1
2271	880	27
37304	41821	1
19604	3435	28
55995	9398	5
20684	33542	1
7009	8655	1
49961	50684	1
14612	4163	15
13418	9032	4
27558	43489	1
45245	56486	1
17572	6503	1
50511	56506	2
53668	6884	2
29352	47307	1
10723	15053	8
30968	42364	1
16652	44028	1
6762	9569	1
1454	3156	1
14518	5132	1
6440	736	21
26564	2664	1
1210	3870	1
40287	44141	1
48637	52985	2
12372	273	7
28617	34085	2
31101	50774	1
39492	8580	1
16070	8325	3
53293	7736	1
1629	7046	1
25748	43459	2
57210	839	1
28119	4359	5
10177	3904	3
31710	33140	2
14203	5165	7
18419	30281	4
18305	55259	1
16650	21438	3
4070	8991	1
8233	8265	1
1675	9306	33
16793	4749	7
38528	8835	2
1602	7517	1
23703	299	3
47893	6759	4
18116	24197	1
32362	5438	8
50639	62920	1
1698	505	17
17750	24893	1
24165	24248	4
35977	9064	2
22781	7893	6
12610	5562	1
11334	4705	10
12296	4142	1
18536	8488	1
15444	16682	1
3140	3141	8
1342	4042	27
13848	4777	13
12349	49815	1
569	9643	1
11968	5416	1
629	9433	4
12065	16196	1
11227	32453	4
25263	44034	1
45173	58604	1
16512	31660	4
374	4489	2
18547	39303	1
943	9932	5
20176	5301	2
2759	31088	4
14346	8112	3
3128	5637	4
10057	5111	1
17013	18044	4
31837	34463	1
16694	6832	1
2012	5370	1
30989	35180	2
31946	4285	1
352	4659	1
16644	42008	1
3778	4806	14
19076	24422	10
53	9626	4
4714	8381	1
27391	619	5
19837	30029	3
19923	8219	5
5836	7676	5
1133	7248	41
10978	19457	3
14284	31631	1
21318	45521	9
12633	25989	1
1914	9199	1
10058	19625	9
11914	18946	12
16860	9658	1
13762	1403	1
3030	7096	29
25577	36425	9
12066	18037	3
26193	48935	5
54056	54057	1
23918	47109	1
13329	14616	1
12941	33482	1
11610	4171	3
3284	7378	1
15379	46979	1
17509	59332	1
59699	64657	1
23456	33564	6
31059	8047	1
1430	3906	1
20249	46125	2
46010	4802	3
26142	38462	1
35759	44601	3
29557	7835	1
44994	49643	3
19544	23100	6
10961	381	8
29161	3982	2
29412	33058	16
16640	3366	1
1632	7811	2
55370	66469	1
9279	9558	6
44545	47076	2
1627	28641	1
11128	2360	1
16372	29898	1
59991	82118	1
13661	1529	1
11578	4553	52
30554	48651	1
2116	5901	1
40063	52131	2
17094	2853	1
14391	14634	11
27092	8660	3
17248	1780	7
31251	33064	1
14735	3912	21
7022	7868	1
22566	52187	1
4554	7727	7
13998	35376	1
8391	8525	15
46690	48137	1
7110	9022	1
1172	38569	1
11935	41038	6
17739	34178	1
12389	28489	3
28378	33325	8
14087	28965	7
12124	28428	1
26969	8861	1
3492	4377	14
27480	50189	1
24098	41853	2
22048	30289	4
19224	23703	2
52231	52232	2
10042	25028	10
11086	42718	7
32009	4766	13
24598	44900	1
1218	4783	1
21555	47604	1
22867	41454	1
38225	7593	1
1376	4572	1
1232	7669	2
21243	3573	22
1231	7231	1
26499	8116	4
1548	25189	1
2638	54107	1
20040	30394	1
27458	39377	1
25915	42970	8
37215	6511	1
12560	16461	4
1800	5111	1
15564	9736	1
32630	6849	6
34720	4488	2
21625	62428	1
11230	36745	1
17142	37834	3
10642	9429	31
16177	27419	1
1833	39059	1
39023	4919	1
18636	1864	1
31236	45612	1
36145	6136	2
33880	44097	2
14512	45882	1
42995	46662	1
10664	14042	25
22981	23190	1
14199	21815	4
30364	40720	1
11231	6816	19
3357	51409	1
11856	28249	5
14534	17038	2
40016	51398	1
41781	41782	3
59091	786	2
2897	4711	1
1731	6910	1
1084	7958	15
18175	18176	12
25883	4194	1
49155	8750	1
15558	20053	14
12087	3803	1
38398	7419	11
14113	20383	1
12713	30809	4
12075	18362	1
31546	41917	4
4694	5316	3
20827	299	2
18429	3994	21
22211	5705	9
13901	4518	2
37754	46045	1
13220	14942	6
13631	19990	1
55558	7786	2
1751	6392	1
32000	42133	1
35013	49356	1
25779	50859	1
14565	9931	1
29793	4230	5
42441	49212	1
29488	9062	1
18894	8054	2
34769	9972	1
2901	3544	4
620	8798	5
13585	8885	34
4781	4782	24
2571	9768	28
30236	30237	2
20716	21666	1
28080	34879	1
9197	9862	1
12142	22918	1
33453	35954	1
18190	2927	17
4718	8979	1
34382	43794	1
40037	74900	1
45663	46350	1
30491	33909	1
28044	6392	9
31475	40329	1
2918	6338	50
4533	8529	8
12109	25372	7
247	3618	2
11826	960	1
10236	3302	5
16675	3122	1
29339	8055	3
25989	5193	5
21851	34882	8
54709	57968	1
30519	883	1
11922	9887	1
2057	9385	22
234	3128	1
2783	4269	4
65733	66568	1
3006	619	29
3691	4681	5
1077	7088	27
4398	52847	1
17634	19970	1
42368	8605	10
1024	5673	2
17427	23982	4
10272	3013	1
2289	8589	19
16537	8234	10
5685	7329	1
1874	1980	5
9501	9502	37
10487	4260	1
25215	36692	1
28277	42930	1
36762	61583	4
26895	8656	1
2610	30855	1
16486	16487	4
11133	1706	61
14214	20053	1
39888	43540	2
4123	4124	56
30137	32625	10
405	8974	1
2886	4963	1
23238	30495	1
12863	36977	2
14141	2220	4
6638	961	2
24325	64879	1
26461	50941	3
20266	93111	1
11282	11283	5
13900	5862	1
10883	7701	1
42920	67131	2
30260	3053	1
24784	9745	11
18934	20261	7
19601	54581	2
44922	47938	2
17567	47282	1
1741	29908	1
22413	62462	1
39305	48418	1
3577	8218	3
10653	17251	3
28538	29231	1
15511	3424	14
14277	29133	3
22070	40513	1
33915	42426	1
16766	973	4
17933	6116	5
13377	6358	15
34710	48725	1
12070	17323	1
18514	25733	1
10940	9711	3
30659	44844	1
210	4600	2
19516	23274	2
1074	6762	12
14423	36995	1
22046	22274	1
43246	63595	1
28017	9075	31
10121	33933	1
25428	34141	1
31794	41310	1
29501	29502	8
13371	41672	4
7124	7204	2
18281	5294	12
38117	38511	1
25808	2616	1
27296	39844	1
32183	32184	2
22049	25991	1
13747	2333	1
39267	40384	1
24929	47708	1
22999	9113	1
28809	5111	1
18954	49057	3
16489	2894	1
23154	45613	3
61718	66774	1
22550	33254	4
30879	40506	1
22716	30484	13
13821	22576	1
1256	6618	3
26148	30573	3
26319	3873	1
10153	9928	2
59839	65442	1
18351	7756	2
30319	54376	1
16998	22145	1
1725	2552	1
17110	20124	4
25150	707	1
42640	45302	1
20395	23702	2
16080	2344	2
25973	84079	1
10747	7893	25
10495	32405	3
35129	4154	2
10540	29634	1
14410	15316	21
2082	3455	52
1784	6799	1
24271	6740	1
129	16384	1
811	812	40
31631	59027	1
19258	3135	3
1386	5624	1
27807	45798	5
15707	40601	1
23296	9291	4
10812	8009	2
44302	66078	1
23028	439	2
10263	6993	4
28825	52425	2
13329	48593	4
10639	1774	1
11117	8808	5
202	353	1
43478	47276	1
16245	63054	1
2531	4307	1
4779	9274	1
18173	27588	2
628	7471	1
23408	682	15
3965	440	1
12393	28127	4
2069	4362	1
1592	44239	1
12612	407	22
15366	5276	1
35743	45716	3
13676	539	2
62242	9529	1
40810	45790	2
11826	2195	1
1172	1200	15
18059	19152	1
2280	5863	1
38866	9965	1
2670	9746	9
44034	50622	1
31708	54073	1
1096	21850	1
15701	7779	4
18937	3976	41
13885	9017	3
6143	9427	1
65758	65759	1
30633	55874	2
3102	934	2
27485	53211	4
3036	744	10
24359	990	1
39463	9176	1
1561	38174	3
27180	40899	2
444	4593	1
39018	8580	4
3817	5602	41
13931	16797	1
2073	26906	3
24323	47128	2
2011	2541	1
3033	7810	1
52469	9071	1
5834	9874	1
39758	5742	5
12039	17938	3
25033	39571	3
11008	688	1
19087	22374	2
15401	7125	1
16992	9100	1
43210	50667	1
46943	61639	1
19125	51082	1
44680	4496	2
17537	50591	3
21110	3290	2
16350	50860	1
768	7855	1
5659	6760	1
360	580	40
12385	53582	1
11819	15839	4
249	305	32
10086	12622	18
3049	5843	1
21529	944	1
12899	30433	5
12856	8677	1
13917	46978	2
1097	6044	1
11580	5483	24
10286	10885	11
1230	4171	7
3092	6491	1
30911	55683	1
11433	3714	4
51393	58391	2
27370	55343	1
14536	2360	1
43323	43342	1
2047	2048	4
42017	50788	3
2162	42582	1
14792	25951	1
3993	5626	1
15326	5562	1
1633	374	1
45696	5623	4
1668	2365	1
10303	5346	1
23506	27408	2
14088	23507	5
29666	35148	2
28559	40902	1
12667	152	10
17851	28298	6
12592	3427	3
15866	8686	1
41481	5778	1
26946	47052	3
18513	25733	14
19660	19987	1
29637	8343	1
53965	927	1
26789	4353	1
25035	26405	2
41223	42708	4
10970	52714	3
29622	67783	1
19452	21207	1
38175	40287	4
6814	8118	36
38893	4724	5
13017	31044	7
31015	336	2
1114	3276	1
11210	9736	1
41016	64039	1
30766	4898	1
30182	44273	1
2042	59250	1
1896	8818	1
13376	7194	3
1275	17556	1
60944	82678	1
43156	57000	2
28096	37437	3
29004	8795	2
10748	1151	2
17613	7983	7
27357	46627	3
12584	13837	1
31339	45552	1
42602	53836	1
1924	71906	1
10089	4698	6
16776	22789	1
14401	32372	1
12647	15572	20
10806	19012	1
1322	2222	1
25014	8372	2
12949	7239	1
12401	15558	5
14752	7651	1
1676	1720	4
48791	62658	1
16126	18057	2
18172	34267	1
38482	48061	1
4174	5073	10
31479	7399	1
3633	3746	46
11287	14902	1
21443	39170	3
14523	309	1
13330	23186	1
11158	12519	2
34257	465	1
12422	55698	2
43182	62144	1
14827	20977	3
57288	5974	1
10118	5594	1
24435	30809	8
13640	4151	1
13002	22274	1
24547	4513	9
41412	9650	1
17446	9201	1
22139	51814	1
49885	8991	2
12759	718	2
17302	2978	3
28653	50705	1
17007	7852	2
21085	3935	1
23703	8143	1
14082	49175	1
30953	48434	2
15209	16286	3
17434	56604	7
149	24138	1
12385	2042	4
10880	15063	1
28495	9967	1
30972	34846	1
1678	62092	1
12830	5500	1
22510	44395	3
10799	68912	1
3041	740	6
62524	63138	1
1411	17165	1
2581	35329	1
26945	3631	1
2187	2878	6
2133	4299	3
22400	23228	2
26730	27180	1
14755	18281	1
18	19	24
620	977	3
19416	7285	3
46078	55740	3
49112	57282	3
21555	54310	1
10942	19398	1
2582	3404	1
18569	31908	1
46855	6812	1
2881	8745	2
2253	25496	1
17523	20655	6
66924	80450	1
